index,url,video title,category,relevant
ER_013GWK6A,https://www.youtube.com/watch?v=ER_013GWK6A,Top 6 Agricultural technology Trends that will Change the world of Agriculture in 2024 ► 42,Science & Technology,no
jiCMyLqlLLo,https://www.youtube.com/watch?v=jiCMyLqlLLo,UniquePaths camping/ agri tourism/ farmstay,People & Blogs,no
IX1XomaiI6o,https://www.youtube.com/watch?v=IX1XomaiI6o,MODERN HIGH-TECH DAIRY FARM-AMAZING COW FARMING-MODERN CATTLE FARMING TECHNOLOGY-MILK PRODUCTION,Science & Technology,no
myCl1i7s1A4,https://www.youtube.com/watch?v=myCl1i7s1A4,Robots pulling radishes? -Robots in rural China,People & Blogs,no
DffLR7GFJss,https://www.youtube.com/watch?v=DffLR7GFJss,Sustainable agriculture - defined,Education,no
Ry3cs4VZGfQ,https://www.youtube.com/watch?v=Ry3cs4VZGfQ,AI’s Role in Precision Agriculture Technology,Education,no
mXiaQk8HJXw,https://www.youtube.com/watch?v=mXiaQk8HJXw,Collect eggs and do farm chores with me 💖 #somewhereoverlaredo #hobbyfarm #chickens  #smallranch,Entertainment,no
sGyXvVP7uHc,https://www.youtube.com/watch?v=sGyXvVP7uHc,Water conservation & Soil Fertility - Farm Innovator Subhash Sharma 11,Education,no
Ku9CEh57DEY,https://www.youtube.com/watch?v=Ku9CEh57DEY,A bumper harvest of fruits and vegetables from the vegetable garden#agriculture#rural life#farming,People & Blogs,no
AvFYOM7DS58,https://www.youtube.com/watch?v=AvFYOM7DS58,Axl Equipment Hire,Autos & Vehicles,no
T3fbvN7vIm8,https://www.youtube.com/watch?v=T3fbvN7vIm8,How farmers protect their crops from pests and diseases,Science & Technology,no
pa6AiLTLjpk,https://www.youtube.com/watch?v=pa6AiLTLjpk,🤖 Ekabot - The Future of Autonomous Farming Robots! 🌱🚜,Science & Technology,no
NeUvyRkahvI,https://www.youtube.com/watch?v=NeUvyRkahvI,How to Install a Solar Irrigation System: Step-by-Step Guide,People & Blogs,no
TP8sqlWlnrk,https://www.youtube.com/watch?v=TP8sqlWlnrk,I Learned The CRAZIEST Garden Tip From an AMISH Farmer (Soil Test by sight),Howto & Style,no
xi_Jw-do5Fk,https://www.youtube.com/watch?v=xi_Jw-do5Fk,200 CRAZY Powerful Wood and Forestry Machines: Heavy-Duty Equipment That Are on Another Level,Science & Technology,no
98Mb0TxBXPY,https://www.youtube.com/watch?v=98Mb0TxBXPY,Why study Agricultural Science at UQ?,Education,no
aNDZgXrokxA,https://www.youtube.com/watch?v=aNDZgXrokxA,Review of manure irrigation practices and issues,Education,no
oxEZPV9VTv0,https://www.youtube.com/watch?v=oxEZPV9VTv0,🌾 Online Farming Business Training 🚜 | Start Veggies Dairy & Grain Sales from Home #shorts,Education,no
P1-J2DNDahE,https://www.youtube.com/watch?v=P1-J2DNDahE,Agricultural Waste Management: Steps for a Better Future,People & Blogs,no
HkbWdRTSLno,https://www.youtube.com/watch?v=HkbWdRTSLno,Multiple Layers Different Timestamps: Agriculture in Midwestern U.S.,Science & Technology,no
SDppwYI8AgU,https://www.youtube.com/watch?v=SDppwYI8AgU,BACKYARD CHICKENS FOR BEGINNERS | How To Take Care Of Egg Laying Hens the EASY WAY | Urban Poultry,People & Blogs,no
TLazogw7NIs,https://www.youtube.com/watch?v=TLazogw7NIs,MAGA FAFO Nebraska Ranchers,News & Politics,no
-WIfgZ0_ws8,https://www.youtube.com/watch?v=-WIfgZ0_ws8,Top 10 Farm Stays in Tuscany Italy - Beautiful Holiday Destination in Italy Europe,Travel & Events,no
u2rjoTPJdzM,https://www.youtube.com/watch?v=u2rjoTPJdzM,New Holland Round Baler Buyer's Guide,Autos & Vehicles,no
rB7NxKaJ0xA,https://www.youtube.com/watch?v=rB7NxKaJ0xA,DOT Agricultural Exemptions,Entertainment,no
vF8C-nTSP8U,https://www.youtube.com/watch?v=vF8C-nTSP8U,Selecting Tomato Plants for the Garden | From the Ground Up,Education,no
y40J66_1ino,https://www.youtube.com/watch?v=y40J66_1ino,The ULTIMATE Herd Management GUIDE For 2025! - Call of the Wild,People & Blogs,no
APsH72Me0Sg,https://www.youtube.com/watch?v=APsH72Me0Sg,Total cost of off grid solar setup #homesteading #containerhouse #hobbyfarm #offgridliving #solar,People & Blogs,no
Oi5uQWW8w9c,https://www.youtube.com/watch?v=Oi5uQWW8w9c,Propagate Rubber Plant in water and soil FASTER,Howto & Style,no
IJNhnZyXeS8,https://www.youtube.com/watch?v=IJNhnZyXeS8,Billions of Tons of Watermelon are Grown and Harvested this way in the U.S,Entertainment,no
qf-igYEDohs,https://www.youtube.com/watch?v=qf-igYEDohs,Farm Tractor Tire Repair at Home,Howto & Style,no
p4eIGYSO3Rk,https://www.youtube.com/watch?v=p4eIGYSO3Rk,Risks Associated with GMOs #risksofgmos #biodiversity,Education,no
xuf1jjeL-qM,https://www.youtube.com/watch?v=xuf1jjeL-qM,JuanJuan - La Paciencia De Los Que Nunca Están (video oficial),Music,no
TSroLtHE0aU,https://www.youtube.com/watch?v=TSroLtHE0aU,How to Make Easy Homemade Slug Bait (and Why Beer Isn't the Best Option),People & Blogs,no
DzKqcvQxcUc,https://www.youtube.com/watch?v=DzKqcvQxcUc,how to get started with Dexter cattle: stock land fences housing and equipment,People & Blogs,no
msnbH5dEnoc,https://www.youtube.com/watch?v=msnbH5dEnoc,American Farmers Harvest Millions of Tons of Garlic Every Year | Farming Documentary,Entertainment,no
Y0eHx1WbRjw,https://www.youtube.com/watch?v=Y0eHx1WbRjw,Bobcat Equipment Customer Job Story | By The Yard Landscaping | Bobcat of Charleston SC,Autos & Vehicles,no
7LMbMld45KY,https://www.youtube.com/watch?v=7LMbMld45KY,SHOULD YOU USE YOUR BUCKET FOR SNOW REMOVAL? ❄️🚜❄️,Education,no
d7p_Enj0aNE,https://www.youtube.com/watch?v=d7p_Enj0aNE,Sustainable Agriculture Development: Successful Models in Vietnam #Agriculture,People & Blogs,no
ftLWQVno-Ow,https://www.youtube.com/watch?v=ftLWQVno-Ow,Efficient Hay Baling: From Field to Barn Simplified,People & Blogs,no
b7qbdTAfn8w,https://www.youtube.com/watch?v=b7qbdTAfn8w,The TX31 Mini Round Baler with Net Wrap!,Autos & Vehicles,no
g3qxcStgvFY,https://www.youtube.com/watch?v=g3qxcStgvFY,Simple Bottle drip irrigation system. Anyone can make. You need only...,Howto & Style,no
-P7HhjOAV0w,https://www.youtube.com/watch?v=-P7HhjOAV0w,Grownetics Farm Management Software Platform with Vincent Harkiewicz,Science & Technology,no
E4ZpULgnVMw,https://www.youtube.com/watch?v=E4ZpULgnVMw,Farmer's Tractor in Mud Work | Daily Life & Return Home #shorts #youtubeshorts,Entertainment,no
1SGa9D5d9Tg,https://www.youtube.com/watch?v=1SGa9D5d9Tg,High-Yield Cucumber Farming Tips🌱| Boost Profits Fast! #CucumberFarming #OrganicFarming #AgriSuccess,People & Blogs,no
vmdMvyv_Km8,https://www.youtube.com/watch?v=vmdMvyv_Km8,10 Incredible Agricultural Machines You Need to See  #automobile #agrifuture #farming,People & Blogs,no
4HfMkHA2jPQ,https://www.youtube.com/watch?v=4HfMkHA2jPQ,Optimizing Soybean Performance with Late-Season Management | AgXplore & @CornWarriors Cory Atley,Entertainment,no
3vDmNK5RMZg,https://www.youtube.com/watch?v=3vDmNK5RMZg,Cottage Charm Unleashed: Laura Ashley & Magnolia Table Home Decor Haul!,People & Blogs,no
q7JnJ0oBa94,https://www.youtube.com/watch?v=q7JnJ0oBa94,Climate-Smart Agriculture in Action,Science & Technology,no
TC1GUkq80lA,https://www.youtube.com/watch?v=TC1GUkq80lA,The Untapped Potential of the Farm Equipment Rental Market,Science & Technology,no
OzXla9kO3sc,https://www.youtube.com/watch?v=OzXla9kO3sc,حل كتاب Flying High 3 الطالب المستوى الثالث ثاني ثانوي,Education,no
nYSF6t-cV-4,https://www.youtube.com/watch?v=nYSF6t-cV-4,#Tractor #Farming #FarmLife #Agriculture #FarmEquipment #Modern #TractorVideo #FarmVlog #RuralLife,People & Blogs,no
HMcNNQ5lR7A,https://www.youtube.com/watch?v=HMcNNQ5lR7A,Couple's Amazing Backyard Homestead Produces TONS of Food in the City + FULL GARDEN TOUR,Howto & Style,no
eh2Y6UWAuLI,https://www.youtube.com/watch?v=eh2Y6UWAuLI,Ultra High Density Grazing Cover Crops - April 19 2024,Pets & Animals,no
_tJcGOSIJGg,https://www.youtube.com/watch?v=_tJcGOSIJGg,Best Cash Crops: Uncovering the Most Profitable Crops to Grow and Sell,Education,no
-GGIGsA72WQ,https://www.youtube.com/watch?v=-GGIGsA72WQ,Grazing and Haying Cover Crops with Josh Roe,Education,no
fcMOWuxFQII,https://www.youtube.com/watch?v=fcMOWuxFQII,How to Grow an Indoor Garden (Chaotically) #shorts #houseplants #hydroponics #gardening #plantcare,People & Blogs,no
-xNDpOGqj-Y,https://www.youtube.com/watch?v=-xNDpOGqj-Y,How to Raise Chickens in your Backyard,Howto & Style,no
w-nKTlpGWLA,https://www.youtube.com/watch?v=w-nKTlpGWLA,Fortifying livelihoods through Good Agricultural Practices (GAP),News & Politics,no
2ZP8FnzHlUg,https://www.youtube.com/watch?v=2ZP8FnzHlUg,DELMADE Hydraulic Bale Handler / Hay Unroller,People & Blogs,no
w1BXQGEW9Lg,https://www.youtube.com/watch?v=w1BXQGEW9Lg,MF RB 4100V | WALKAROUND| PREMIUM SILAGE CUTTER,Autos & Vehicles,no
p8m6dGhTuAk,https://www.youtube.com/watch?v=p8m6dGhTuAk,Pros and Cons: Pesticides in Farming,Entertainment,no
qBEcB6wYnjQ,https://www.youtube.com/watch?v=qBEcB6wYnjQ,Cowdung Cleaning Robot,Science & Technology,no
yf9se3uBUtw,https://www.youtube.com/watch?v=yf9se3uBUtw,Cultural activities add fun during bustling wheat harvest season in Zibo Economic Development,People & Blogs,no
yLW6jKkM-i4,https://www.youtube.com/watch?v=yLW6jKkM-i4,Gibbons Agricultural - The Cereals Event 2018,Science & Technology,no
8-F5DjMSK3Q,https://www.youtube.com/watch?v=8-F5DjMSK3Q,Phenomics at the Agronomy Research and Education Center,Education,no
WNUNq4QJ-CM,https://www.youtube.com/watch?v=WNUNq4QJ-CM,Growing Corn From Seed to Harvest 🌽,Howto & Style,no
mH4WnkMU1RU,https://www.youtube.com/watch?v=mH4WnkMU1RU,Release of the 2023 Global Agricultural Productivity Report,Science & Technology,no
bo7WNTaXZ2U,https://www.youtube.com/watch?v=bo7WNTaXZ2U,Cracking the Code: SEO Strategies for Farmers,People & Blogs,no
fyQVEGrZ_Ss,https://www.youtube.com/watch?v=fyQVEGrZ_Ss,Green Hay Bale Maker - Free Stock Creative Commons Video,People & Blogs,no
F2wnNt8MHaI,https://www.youtube.com/watch?v=F2wnNt8MHaI,Boost Your Farm's Productivity with Affordable Rice Transplanting Machines!,People & Blogs,no
RjJEa4R06cU,https://www.youtube.com/watch?v=RjJEa4R06cU,Harvesting Heart of Palm! #harvest #homestead #farming #wildlife #palmito #viral #survival #hiking,Education,no
G2Db-Tkn-n4,https://www.youtube.com/watch?v=G2Db-Tkn-n4,African Development Bank- Agricultural Innovation,News & Politics,no
AfDZ45PTb2g,https://www.youtube.com/watch?v=AfDZ45PTb2g,#fcnfm #feedpelletmachine The Benefits of Using FCNFM's Pellet Mill for Sustainable Farming Practice,Science & Technology,no
Z2F5jiiIXUM,https://www.youtube.com/watch?v=Z2F5jiiIXUM,How Grapes Get Trimmed!,People & Blogs,no
0aWSRopQcZg,https://www.youtube.com/watch?v=0aWSRopQcZg,Agricultural Economics Graduate Programs Overview with Ryan Good,Education,no
8Q2aq83WeVY,https://www.youtube.com/watch?v=8Q2aq83WeVY,Preparing For The Winter Storm,Entertainment,no
qerTaBPivsI,https://www.youtube.com/watch?v=qerTaBPivsI,Amazing Farming Machine in Action 🚜💥 | JUST KD Agriculture | Part 120,People & Blogs,no
kDzDNhALMuI,https://www.youtube.com/watch?v=kDzDNhALMuI,Management Practices at the SHARE Farm,Science & Technology,no
Gx0T8IsCnws,https://www.youtube.com/watch?v=Gx0T8IsCnws,Sweet Corn -  Hutchins Farm Concord MA,Education,no
_MosrQPnuec,https://www.youtube.com/watch?v=_MosrQPnuec,New apple planting methods to harvest more apples #shorts #satisfying #farming,Howto & Style,no
EYvaUYNcNDU,https://www.youtube.com/watch?v=EYvaUYNcNDU,🚜💪👑#JohnDeere #JohnDeereTractor #GreenMachine #FarmingLife #TractorLove #FarmEquipment #DeereSeason,People & Blogs,no
CDry2rzaOIE,https://www.youtube.com/watch?v=CDry2rzaOIE,Market Watch: Rural Economic Insights,People & Blogs,no
8bQPTwXB2TI,https://www.youtube.com/watch?v=8bQPTwXB2TI,Crops in the Sky - Is Vertical Farming the Future?  Vertical Farming Advantages and Disadvantages,Science & Technology,no
DWopT-JRI0E,https://www.youtube.com/watch?v=DWopT-JRI0E,Day 2 cattle feed formula silage mineral mixture goldy dairy farm #motivation #dairyfarmming #farm,Pets & Animals,no
J47JEq4B0TQ,https://www.youtube.com/watch?v=J47JEq4B0TQ,farmers Quotes #short #farmlife #cornfarmer #farmer,Gaming,no
TkCy4UP0zvY,https://www.youtube.com/watch?v=TkCy4UP0zvY,Agricultural extension and rural advisory services: From research to action,Education,no
9f6qfX3KPhk,https://www.youtube.com/watch?v=9f6qfX3KPhk,Brute Cattle Equipment All Products,Film & Animation,no
VJJmUKgqhJo,https://www.youtube.com/watch?v=VJJmUKgqhJo,RHBUS Software for Fresh Produce Supply Chain | Warehouse operation,Science & Technology,no
nADDODfzJ00,https://www.youtube.com/watch?v=nADDODfzJ00,Wat weet jij eigenlijk over koeien melken? 🐮 #geschiedenis #melk #koe,Science & Technology,no
fTRAO4wpVIg,https://www.youtube.com/watch?v=fTRAO4wpVIg,Absa AgriBusiness is your partner for a sustainable future,Education,no
j44qVNcKy3s,https://www.youtube.com/watch?v=j44qVNcKy3s,Over Wintering Strategies: New vineyard management practices,Science & Technology,no
hFpIWDct0X0,https://www.youtube.com/watch?v=hFpIWDct0X0,FARMER ACTIVITIES,Film & Animation,no
Esvl4t0AZPQ,https://www.youtube.com/watch?v=Esvl4t0AZPQ,Plant Coconut Tree in my farm #coconuttree #plant #cultivation #farm,Science & Technology,no
Go9I9T13vU4,https://www.youtube.com/watch?v=Go9I9T13vU4,Strategies for Growth and Creating Sales: Kennedy Implement 2012 Dealership of the Year,Autos & Vehicles,no
fsR0iawDFDs,https://www.youtube.com/watch?v=fsR0iawDFDs,Climate Change and its impacts on Agriculture,People & Blogs,no
o3LGMkKTVW0,https://www.youtube.com/watch?v=o3LGMkKTVW0,Slippery Salmon: from farm to fork,Education,no
5e7R8mcz-7U,https://www.youtube.com/watch?v=5e7R8mcz-7U,HERE IS WHY I WOULD NOT START A SMALL FARM,People & Blogs,no
HMNp0B15GPw,https://www.youtube.com/watch?v=HMNp0B15GPw,Amazing Farming Machine in Action 🚜💥 | JUST KD Agriculture | Part 153,People & Blogs,no
NnLnPedvfDY,https://www.youtube.com/watch?v=NnLnPedvfDY,😱🤔🤔Competition between 15 HP and 50 HP tractors,People & Blogs,no
Aten6Ll4JFU,https://www.youtube.com/watch?v=Aten6Ll4JFU,Understanding Crop Rotation: A Key to Sustainable Farming,Education,no
k4653NlpJpU,https://www.youtube.com/watch?v=k4653NlpJpU,THE SKILLS YOU NEED NOW TO START HOMESTEADING,Education,no
lxwANnzI6bw,https://www.youtube.com/watch?v=lxwANnzI6bw,Farm Management System (FMS): Your Guide In Precision AG,Science & Technology,no
IWlsSCemCj8,https://www.youtube.com/watch?v=IWlsSCemCj8,Mastering the Art of Vegetable Gardening | Book Review,Entertainment,no
NV0d0TI6Xx8,https://www.youtube.com/watch?v=NV0d0TI6Xx8,Completely off-grid in Sosua,Travel & Events,no
lzDEa38_gqA,https://www.youtube.com/watch?v=lzDEa38_gqA,Farm Repair Shop,People & Blogs,no
80uFnoE5tLE,https://www.youtube.com/watch?v=80uFnoE5tLE,Modern Farming Cow Milking Technology | Amazing Automatic Farming Technology,People & Blogs,no
wDp2G5CEt_s,https://www.youtube.com/watch?v=wDp2G5CEt_s,Soil Health Management,People & Blogs,no
47FMqQN5_cg,https://www.youtube.com/watch?v=47FMqQN5_cg,Have you pulled a tissue sample before? #agriculture #farming #agronomy,People & Blogs,no
hEuHCKhk2cM,https://www.youtube.com/watch?v=hEuHCKhk2cM,Types of Sprinklers,Howto & Style,no
1FYJMbX1--o,https://www.youtube.com/watch?v=1FYJMbX1--o,How to grow vegetables  in raised bed gardens,Sports,no
Xk3umYBnNG0,https://www.youtube.com/watch?v=Xk3umYBnNG0,Agricultural Geography: Farming Practices and Land Use Around the World,Education,no
_XD9EPqq_Wc,https://www.youtube.com/watch?v=_XD9EPqq_Wc,AU launches frame work for Agribusiness development,News & Politics,no
Ts189q0v-1Q,https://www.youtube.com/watch?v=Ts189q0v-1Q,Upgrading Ranch with Free-Choice Minerals & Paddock Rotation with Just 1 Strand of High-Tensile Wire,People & Blogs,no
M-mUYXsXlyE,https://www.youtube.com/watch?v=M-mUYXsXlyE,Farm managers series   Ending Employment,Education,no
3agp4U61TaQ,https://www.youtube.com/watch?v=3agp4U61TaQ,An Introduction To Animal Husbandry,Education,no
JX6uvH33mxc,https://www.youtube.com/watch?v=JX6uvH33mxc,🤔WHAT YOU DIDN’T KNOW ABOUT THE HAYBUSTER👇 The HayBuster Balebuster stands as an quality asset in la,People & Blogs,no
BRB2Q7Ew4xk,https://www.youtube.com/watch?v=BRB2Q7Ew4xk,ss gold 7 hp #agriculturemachinery #farming #agriculturalimplements #agriculture,People & Blogs,no
xFlSgA0JV9M,https://www.youtube.com/watch?v=xFlSgA0JV9M,Unknown Title,Unknown Category,no
seGype76C3c,https://www.youtube.com/watch?v=seGype76C3c,Chapin Hydrofeed Fertilizer Injectors,Howto & Style,no
FiiIZjzJxls,https://www.youtube.com/watch?v=FiiIZjzJxls,New England Farmstead Cheese at City Feed and Supply,Entertainment,no
b2QnlIhiDXw,https://www.youtube.com/watch?v=b2QnlIhiDXw,How to grow lemons 🍋,People & Blogs,no
KZgd5fi5AgU,https://www.youtube.com/watch?v=KZgd5fi5AgU,Revolutionary Farming: A Man's Shocking Technique,People & Blogs,no
GpzCOmuFm8E,https://www.youtube.com/watch?v=GpzCOmuFm8E,Sustaining Agrarian Economy in Drought_Kolar,Film & Animation,no
Akr9Go6WfFw,https://www.youtube.com/watch?v=Akr9Go6WfFw,Champion seeder planting sweet corn,People & Blogs,no
T5Uh5-CwWLY,https://www.youtube.com/watch?v=T5Uh5-CwWLY,Corn:  Row and Plant Spacing for Better Yield,People & Blogs,no
mXqTs8rTcEg,https://www.youtube.com/watch?v=mXqTs8rTcEg,LS MT 573 Baling  #agriculture #farming  #farmequipment,Science & Technology,no
MfT4iTCGYT0,https://www.youtube.com/watch?v=MfT4iTCGYT0,The PERFECT setup for baling hay!!!        #country #farmlife #homestead #worksmart #hay #tractor,Education,no
dzP2KeFVvOs,https://www.youtube.com/watch?v=dzP2KeFVvOs,Agriculture and Ecosystems | Science Lesson,Education,no
vT1CCBAYs1A,https://www.youtube.com/watch?v=vT1CCBAYs1A,3 reasons by Jenni to study Agricultural Sciences at the University of Helsinki #StudyInHelsinki,Education,no
enidpUjcFt0,https://www.youtube.com/watch?v=enidpUjcFt0,Harvest Money: Farming indigenous chicken for profit,People & Blogs,no
v9FYY6dCUoo,https://www.youtube.com/watch?v=v9FYY6dCUoo,10 MUST-KNOW TRACTOR HYDRAULIC TIPS! ONE SAVED ME $3800!,Education,no
FrME0xMvZfw,https://www.youtube.com/watch?v=FrME0xMvZfw,Quick Tip for Last Planting Dates of Hybrids,Science & Technology,no
Tr2LcOmGM0o,https://www.youtube.com/watch?v=Tr2LcOmGM0o,Farmers as Agents of Change in Greening Agriculture: Challenges & Opportunities,People & Blogs,no
q1cwbrJE_es,https://www.youtube.com/watch?v=q1cwbrJE_es,[Free Music] Farmhands - TrackTribe | Country & Folk | Inspirational,Music,no
sG7xMPkA9cA,https://www.youtube.com/watch?v=sG7xMPkA9cA,BASF's Compass Grower Advanced Farm Management Software Solution.,News & Politics,no
GcZTXM0SxdQ,https://www.youtube.com/watch?v=GcZTXM0SxdQ,From Seed to Harvest | Best Practices for Crop Production | Agronomy Insights,Howto & Style,no
PP9dYoN8pTk,https://www.youtube.com/watch?v=PP9dYoN8pTk,Mechanical and Machinery hazards | Contact With Moving Parts of Equipment,Education,no
uEbe2t5iWyQ,https://www.youtube.com/watch?v=uEbe2t5iWyQ,Farm Basics #1180 How Farmers Reduce Erosion (Air Date 11-15-20),Education,no
7-0PxejIolw,https://www.youtube.com/watch?v=7-0PxejIolw,TIME LAPSE onion growing for 17 days in 12 seconds grow light link in bio,Entertainment,no
